,100011214003135,657577034,100006832633596,100001906529239,100003042619867,1657350158,530458802,1753550570,100005592492420,100005826102336,789894738,1537359166,100001144747670,100002204995250,1460978665,653345209,674142110
100011214003135,1,0.8461538461538466,0.8807048459279796,0.7893522173763269,0.7526178090063823,0.800640769025436,0.8461538461538466,0.7016464154456238,0.9230769230769234,0.8461538461538465,0.8807048459279796,0.9607689228305228,0.8461538461538466,0.5883484054145528,0.8461538461538464,0.8461538461538466,0.9607689228305227
657577034,0.8461538461538466,1,0.8807048459279796,0.7016464154456239,0.8362420100070906,0.8807048459279794,0.8461538461538464,0.7893522173763265,0.8461538461538463,0.8461538461538464,0.800640769025436,0.8006407690254361,0.8461538461538461,0.6864064729836442,0.8461538461538464,0.8461538461538459,0.8006407690254359
100006832633596,0.8807048459279796,0.8807048459279796,1,0.8215838362577494,0.7833494518006403,0.8333333333333334,0.8006407690254358,0.7302967433402219,0.8006407690254358,0.8006407690254357,0.8333333333333335,0.8333333333333337,0.8006407690254357,0.6123724356957946,0.8807048459279794,0.8006407690254355,0.8333333333333338
100001906529239,0.7893522173763269,0.7016464154456239,0.8215838362577494,1,0.5720775535473561,0.6390096504226944,0.701646415445624,0.6000000000000003,0.7016464154456239,0.7893522173763269,0.8215838362577497,0.7302967433402222,0.7893522173763265,0.5590169943749481,0.7893522173763265,0.7016464154456238,0.7302967433402221
100003042619867,0.7526178090063823,0.8362420100070906,0.7833494518006403,0.5720775535473561,1,0.8703882797784891,0.8362420100070906,0.6674238124719146,0.8362420100070909,0.8362420100070906,0.7833494518006406,0.6963106238227921,0.7526178090063819,0.7462025072446363,0.7526178090063818,0.9198662110077996,0.696310623822792
1657350158,0.800640769025436,0.8807048459279794,0.8333333333333334,0.6390096504226944,0.8703882797784891,1,0.8006407690254357,0.639009650422694,0.8006407690254358,0.880704845927979,0.7500000000000002,0.7500000000000003,0.8006407690254358,0.7144345083117604,0.8006407690254358,0.8006407690254352,0.7500000000000003
530458802,0.8461538461538466,0.8461538461538464,0.8006407690254358,0.701646415445624,0.8362420100070906,0.8006407690254357,1,0.877058019307029,0.9230769230769234,0.8461538461538463,0.8006407690254361,0.8807048459279797,0.8461538461538464,0.6864064729836442,0.8461538461538463,0.9230769230769229,0.800640769025436
1753550570,0.7016464154456238,0.7893522173763265,0.7302967433402219,0.6000000000000003,0.6674238124719146,0.639009650422694,0.877058019307029,1,0.7893522173763262,0.7016464154456235,0.6390096504226941,0.730296743340222,0.7016464154456235,0.5590169943749476,0.8770580193070291,0.7893522173763261,0.7302967433402219
100005592492420,0.9230769230769234,0.8461538461538463,0.8006407690254358,0.7016464154456239,0.8362420100070909,0.8006407690254358,0.9230769230769234,0.7893522173763262,1,0.8461538461538465,0.8006407690254363,0.8807048459279795,0.8461538461538463,0.6864064729836442,0.8461538461538463,0.9230769230769231,0.8807048459279794
100005826102336,0.8461538461538465,0.8461538461538464,0.8006407690254357,0.7893522173763269,0.8362420100070906,0.880704845927979,0.8461538461538463,0.7016464154456235,0.8461538461538465,1,0.8006407690254361,0.800640769025436,0.8461538461538463,0.7844645405527363,0.8461538461538461,0.8461538461538463,0.800640769025436
789894738,0.8807048459279796,0.800640769025436,0.8333333333333335,0.8215838362577497,0.7833494518006406,0.7500000000000002,0.8006407690254361,0.6390096504226941,0.8006407690254363,0.8006407690254361,1,0.8333333333333338,0.8807048459279795,0.5103103630798296,0.800640769025436,0.8807048459279794,0.8333333333333337
1537359166,0.9607689228305228,0.8006407690254361,0.8333333333333337,0.7302967433402222,0.6963106238227921,0.7500000000000003,0.8807048459279797,0.730296743340222,0.8807048459279795,0.800640769025436,0.8333333333333338,1,0.8006407690254362,0.5103103630798296,0.8006407690254361,0.8006407690254361,0.9166666666666665
100001144747670,0.8461538461538466,0.8461538461538461,0.8006407690254357,0.7893522173763265,0.7526178090063819,0.8006407690254358,0.8461538461538464,0.7016464154456235,0.8461538461538463,0.8461538461538463,0.8807048459279795,0.8006407690254362,1,0.6864064729836441,0.8461538461538463,0.8461538461538461,0.8006407690254361
100002204995250,0.5883484054145528,0.6864064729836442,0.6123724356957946,0.5590169943749481,0.7462025072446363,0.7144345083117604,0.6864064729836442,0.5590169943749476,0.6864064729836442,0.7844645405527363,0.5103103630798296,0.5103103630798296,0.6864064729836441,1,0.6864064729836442,0.6864064729836441,0.612372435695795
1460978665,0.8461538461538464,0.8461538461538464,0.8807048459279794,0.7893522173763265,0.7526178090063818,0.8006407690254358,0.8461538461538463,0.8770580193070291,0.8461538461538463,0.8461538461538461,0.800640769025436,0.8006407690254361,0.8461538461538463,0.6864064729836442,1,0.846153846153846,0.8807048459279795
653345209,0.8461538461538466,0.8461538461538459,0.8006407690254355,0.7016464154456238,0.9198662110077996,0.8006407690254352,0.9230769230769229,0.7893522173763261,0.9230769230769231,0.8461538461538463,0.8807048459279794,0.8006407690254361,0.8461538461538461,0.6864064729836441,0.846153846153846,1,0.8006407690254359
674142110,0.9607689228305227,0.8006407690254359,0.8333333333333338,0.7302967433402221,0.696310623822792,0.7500000000000003,0.800640769025436,0.7302967433402219,0.8807048459279794,0.800640769025436,0.8333333333333337,0.9166666666666665,0.8006407690254361,0.612372435695795,0.8807048459279795,0.8006407690254359,1
